FECHA,HORA,PARAM,ATM,AGU,CEN,PIN,LDO,MIR,OBL,SFE,TLA,VAL
2015-01-26,01:00,SO2,0.00102,0.001,0.0013,0.00468,0.00367,0.00083,0.00167,0.00135,0.00198,0.001
2015-01-26,02:00,O3,0.00168,0.00538,0.00333,0.003,0.00158,0.00113,0.0124,0.00345,0.0057,0.01105
2015-01-26,02:00,PM10,15.69,23.83,16.63,47.9,15.08,30.09,9.25,70.36,30.0,12.93
2015-01-26,02:00,CO,0.614,0.31,0.769,1.336,0.733,0.733,1.277,1.328,0.685,0.469
2015-01-26,02:00,NO2,0.0112,0.01357,0.0165,0.01897,0.02078,0.02022,0.00622,0.01158,0.0177,0.00915
2015-01-26,02:00,SO2,0.00102,0.00093,0.00103,0.00495,0.00378,0.00055,0.00087,0.0015,0.00165,0.001
2015-01-26,03:00,O3,0.00365,0.01092,0.00623,0.0031,0.00242,0.00373,0.01482,0.0019,0.00848,0.01175
2015-01-26,03:00,PM10,14.54,11.75,15.54,25.45,11.54,31.62,7.53,69.23,21.52,9.49
2015-01-26,03:00,CO,0.437,0.243,0.666,0.835,0.588,0.588,1.197,0.795,0.54,0.447
2015-01-26,03:00,NO2,0.00865,0.00853,0.01193,0.01902,0.01938,0.01623,0.00265,0.01478,0.01117,0.00757
2015-01-26,03:00,SO2,0.001,0.00093,0.00118,0.00428,0.00352,0.00055,0.00103,0.00178,0.00168,0.001
2015-01-26,04:00,O3,0.0031,0.00472,0.00372,0.00392,0.0051,0.00418,0.00903,0.00213,0.00945,0.01162
2015-01-26,04:00,PM10,16.41,,9.88,48.84,10.52,23.81,11.24,51.49,19.35,7.21
2015-01-26,04:00,CO,0.462,0.301,0.769,1.621,0.602,0.602,1.581,0.628,0.49,0.437
2015-01-26,04:00,NO2,0.00998,0.01145,0.01532,0.01488,0.01477,0.01497,0.00945,0.01545,0.00933,0.00772
2015-01-26,04:00,SO2,0.001,0.00085,0.00113,0.00443,0.00397,0.00072,0.00077,0.00158,0.0011,0.001
2015-01-26,05:00,O3,0.00235,0.00172,0.00308,0.0033,0.00362,0.00185,0.00657,0.0017,0.00582,0.01147
2015-01-26,05:00,PM10,19.48,,15.88,53.94,13.33,20.14,12.17,54.22,35.18,9.03
2015-01-26,05:00,CO,0.617,0.337,0.759,1.542,0.889,0.889,1.527,1.169,0.663,0.436
2015-01-26,05:00,NO2,0.01163,0.01525,0.01553,0.01583,0.01765,0.01907,0.01305,0.0169,0.01625,0.00828
2015-01-26,05:00,SO2,0.00103,0.001,0.0019,0.00487,0.00395,0.00097,0.00113,0.0026,0.00177,0.001
2015-01-26,06:00,O3,0.00175,0.00483,0.0013,0.00318,0.0012,0.001,0.00528,0.00207,0.00415,0.00748
2015-01-26,06:00,PM10,22.94,16.03,18.48,40.58,20.46,23.85,18.26,77.11,44.77,10.42
2015-01-26,06:00,CO,1.185,0.43,1.063,1.194,1.347,1.347,1.506,1.867,0.961,0.527
2015-01-26,06:00,NO2,0.01367,0.01503,0.01833,0.01882,0.0201,0.02273,0.0152,0.01552,0.0198,0.01442
2015-01-26,06:00,SO2,0.0017,0.00098,0.00168,0.0045,0.00417,0.00288,0.00148,0.00303,0.00202,0.001
2015-01-26,07:00,O3,0.00187,0.00048,0.00098,0.00307,0.00092,0.00102,0.00443,0.00193,0.00407,0.00098
2015-01-26,07:00,PM10,25.61,135.07,21.11,61.41,28.94,42.28,21.16,81.86,79.4,15.6
2015-01-26,07:00,CO,1.4,1.089,1.662,1.857,1.881,1.881,1.914,2.751,1.368,1.065
2015-01-26,07:00,NO2,0.01452,0.01985,0.0188,0.02017,0.02173,0.0238,0.0167,0.01493,0.02035,0.02333
2015-01-26,07:00,SO2,0.00198,0.00185,0.002,0.00547,0.00588,0.00442,0.00127,0.0036,0.003,0.00145
2015-01-26,08:00,O3,0.00313,0.0018,0.00162,0.00368,0.00202,0.00223,0.00528,0.00213,0.00443,0.00238
2015-01-26,08:00,PM10,31.56,67.86,29.54,115.65,54.89,67.95,30.85,115.99,107.46,28.18
2015-01-26,08:00,CO,1.265,1.004,1.669,2.982,1.747,1.747,2.408,2.002,1.928,1.26
2015-01-26,08:00,NO2,0.01347,0.01878,0.01912,0.02445,0.02275,0.02558,0.01777,0.01878,0.02107,0.02255
2015-01-26,08:00,SO2,0.00193,0.00177,0.002,0.00592,0.0054,0.00695,0.00218,0.00273,0.003,0.0019
2015-01-26,09:00,O3,0.00828,0.00417,0.006,0.00413,0.00438,0.00292,0.00853,0.00272,0.00665,0.00822
2015-01-26,09:00,PM10,42.74,33.61,34.27,103.09,51.59,67.9,34.14,96.95,82.88,30.28
2015-01-26,09:00,CO,0.801,1.016,1.168,2.072,1.446,1.446,2.011,1.572,1.324,0.876
2015-01-26,09:00,NO2,0.01053,0.0198,0.0157,0.02852,0.0237,0.0279,0.01562,0.02502,0.02057,0.0175
2015-01-26,09:00,SO2,0.00115,0.00153,0.002,0.00528,0.00508,0.00512,0.00185,0.00263,0.00277,0.00155
2015-01-26,10:00,O3,0.01048,0.00575,0.0083,0.004,0.00628,0.00288,0.00968,0.00405,0.00707,0.0114
2015-01-26,10:00,PM10,33.4,19.38,31.68,74.31,41.87,85.86,29.89,99.31,76.48,29.45
2015-01-26,10:00,CO,0.577,0.985,0.996,1.193,1.527,1.527,1.803,1.543,1.327,0.719
2015-01-26,10:00,NO2,0.00995,0.02118,0.01582,0.02378,0.02062,0.02978,0.01693,0.02622,0.02218,0.01618
2015-01-26,10:00,SO2,0.001,0.00155,0.00218,0.005,0.00443,0.00402,0.0013,0.0017,0.00237,0.00115
2015-01-26,11:00,O3,0.0102,0.00657,0.00782,0.00655,0.00858,0.00458,0.01152,0.00525,0.00758,0.00998
2015-01-26,11:00,PM10,41.72,39.79,33.26,48.04,39.43,81.49,26.29,89.4,65.7,32.23
2015-01-26,11:00,CO,0.825,0.88,1.109,1.191,1.328,1.328,1.738,1.621,1.341,0.927
2015-01-26,11:00,NO2,0.01215,0.02045,0.01745,0.02725,0.02462,0.02912,0.01467,0.02925,0.0252,0.0218
2015-01-26,11:00,SO2,0.00103,0.00112,0.00218,0.00495,0.00512,0.00367,0.00145,0.00233,0.00273,0.00153
2015-01-26,12:00,O3,0.01468,0.01375,0.01448,0.0116,0.01477,0.01138,0.01678,0.00955,0.01343,0.01708
2015-01-26,12:00,PM10,33.29,119.9,27.81,28.36,33.5,50.81,20.16,92.77,54.59,34.6
2015-01-26,12:00,CO,0.779,0.775,1.038,0.938,1.036,1.036,1.703,1.425,0.986,0.863
2015-01-26,12:00,NO2,0.0127,0.02087,0.0139,0.02243,0.02032,0.02372,0.01172,0.02488,0.01688,0.01797
2015-01-26,12:00,SO2,0.00165,0.00128,0.00207,0.00453,0.005,0.00387,0.00175,0.00205,0.00322,0.00193
2015-01-26,13:00,O3,0.02318,0.02485,0.02285,0.02165,0.02033,0.02283,0.02572,0.01443,0.02088,0.02862
2015-01-26,13:00,PM10,21.08,76.09,20.2,33.97,29.03,47.05,17.62,68.01,52.93,22.97
2015-01-26,13:00,CO,0.589,0.706,0.918,0.729,0.798,0.798,1.587,1.139,0.989,0.68
2015-01-26,13:00,NO2,0.00678,0.02253,0.0117,0.01712,0.01863,0.02105,0.00745,0.02735,0.01498,0.0135
2015-01-26,13:00,SO2,0.00167,0.00165,0.00208,0.00465,0.00457,0.0034,0.00117,0.00212,0.00305,0.00133
2015-01-26,14:00,O3,0.02507,0.02973,0.02402,0.03215,0.02538,0.02767,0.02787,0.02192,0.02198,0.03085
2015-01-26,14:00,PM10,25.92,40.88,21.31,34.49,24.45,48.43,20.11,98.71,69.26,21.63
2015-01-26,14:00,CO,0.566,0.586,0.807,0.64,0.767,0.767,1.414,1.043,1.01,0.627
2015-01-26,14:00,NO2,0.00802,0.01882,0.0094,0.01347,0.0165,0.02038,0.00597,0.02547,0.0152,0.01328
2015-01-26,14:00,SO2,0.00163,0.00115,0.0021,0.004,0.00465,0.00257,0.00135,0.00213,0.00313,0.00108
2015-01-26,15:00,O3,0.0304,0.03122,0.02645,0.03648,0.02527,0.02998,0.03103,0.02665,0.02398,0.03578
2015-01-26,15:00,PM10,17.74,26.47,21.75,42.0,32.08,56.39,10.53,110.32,74.57,18.85
2015-01-26,15:00,CO,0.453,0.615,0.815,0.678,0.719,0.719,1.337,0.766,0.765,0.571
2015-01-26,15:00,NO2,0.00435,0.02135,0.0086,0.01567,0.01992,0.01737,0.00422,0.02225,0.01358,0.01175
2015-01-26,15:00,SO2,0.00102,0.00163,0.00222,0.004,0.00462,0.00243,0.00153,0.00113,0.00302,0.0014
2015-01-26,16:00,O3,0.02848,0.03135,0.02677,0.03883,0.02578,0.02913,0.03197,0.02703,0.02365,0.03395
2015-01-26,16:00,PM10,25.36,25.87,20.39,35.37,25.92,44.0,17.85,88.2,70.57,23.75
2015-01-26,16:00,CO,0.553,0.535,0.769,0.566,0.703,0.703,1.293,0.897,0.752,0.502
2015-01-26,16:00,NO2,0.0077,0.02192,0.00843,0.01252,0.0178,0.01853,0.00442,0.0259,0.01312,0.01055
2015-01-26,16:00,SO2,0.00107,0.00173,0.00278,0.004,0.00435,0.00237,0.00127,0.00108,0.00312,0.00108
2015-01-26,17:00,O3,0.02485,0.02807,0.02158,0.03148,0.01708,0.01932,0.0279,0.01923,0.02065,0.03125
2015-01-26,17:00,PM10,6.78,32.07,24.51,47.03,25.61,44.09,18.85,89.21,67.04,28.66
2015-01-26,17:00,CO,0.63,0.472,0.848,0.629,0.812,0.812,1.33,1.288,0.765,0.51
2015-01-26,17:00,NO2,0.0088,0.01858,0.0124,0.01703,0.02842,0.02587,0.00708,0.03282,0.01638,0.01203
2015-01-26,17:00,SO2,0.00107,0.00127,0.00275,0.004,0.00488,0.00275,0.00118,0.00192,0.00292,0.00123
2015-01-26,18:00,O3,0.01195,0.01955,0.0089,0.011,0.00687,0.00543,0.01588,0.00672,0.00858,0.0173
2015-01-26,18:00,PM10,36.14,125.54,32.75,93.33,26.25,46.57,23.77,97.74,86.64,24.97
2015-01-26,18:00,CO,1.067,0.557,1.427,1.215,1.417,1.417,1.536,2.761,1.656,1.058
2015-01-26,18:00,NO2,0.02028,0.02175,0.02793,0.03945,0.03825,0.0399,0.01923,0.04738,0.03252,0.02705
2015-01-26,18:00,SO2,0.0013,0.00102,0.00263,0.0044,0.00525,0.00265,0.00168,0.00328,0.00345,0.00198
2015-01-26,19:00,O3,0.00205,0.00115,0.001,0.00395,0.00182,0.0014,0.00433,0.00395,0.00408,0.003
2015-01-26,19:00,PM10,64.09,86.39,72.07,233.77,35.55,59.13,36.94,151.96,163.97,32.36
2015-01-26,19:00,CO,2.269,1.403,4.145,2.919,2.92,2.92,1.961,3.15,3.011,1.292
2015-01-26,19:00,NO2,0.02813,0.03777,0.03555,0.04968,0.04237,0.04192,0.03127,0.0507,0.03747,0.04163
2015-01-26,19:00,SO2,0.00283,0.00212,0.00357,0.00637,0.00682,0.00708,0.00213,0.0037,0.0051,0.00243
2015-01-26,20:00,O3,0.00195,0.00068,0.00097,0.00443,0.00193,0.0012,0.00405,0.00238,0.00417,0.00118
2015-01-26,20:00,PM10,69.56,73.35,93.99,237.13,60.26,83.04,39.38,166.28,238.98,49.39
2015-01-26,20:00,CO,2.702,1.298,3.179,3.459,3.657,3.657,2.389,2.925,4.557,1.33
2015-01-26,20:00,NO2,0.028,0.03512,0.03368,0.04547,0.04098,0.04215,0.0331,0.04487,0.03608,0.04038
2015-01-26,20:00,SO2,0.00338,0.00195,0.00335,0.0069,0.00937,0.00928,0.00288,0.00368,0.00688,0.00218
2015-01-26,21:00,O3,0.002,0.0007,0.00098,0.0041,0.002,0.00118,0.00417,0.00193,0.00405,0.0009
2015-01-26,21:00,PM10,85.09,73.35,76.67,271.28,76.81,104.9,65.93,189.86,205.87,41.1
2015-01-26,21:00,CO,3.503,1.131,2.964,3.849,3.316,3.316,3.442,3.07,2.985,1.285
2015-01-26,21:00,NO2,0.02637,0.03243,0.03268,0.04415,0.03862,0.03852,0.03352,0.03767,0.0341,0.03913
2015-01-26,21:00,SO2,0.00408,0.00172,0.003,0.0075,0.00832,0.00937,0.00378,0.0044,0.00482,0.002
2015-01-26,22:00,O3,0.00175,0.00058,0.00095,0.00393,0.00182,0.00115,0.0041,0.00208,0.00403,0.001
2015-01-26,22:00,PM10,87.65,65.1,82.18,258.41,65.18,122.24,77.2,227.87,145.69,37.07
2015-01-26,22:00,CO,2.501,1.128,3.906,3.728,3.791,3.791,3.805,3.265,2.961,1.221
2015-01-26,22:00,NO2,0.02645,0.03142,0.03215,0.0409,0.03697,0.03592,0.03188,0.03368,0.03177,0.03812
2015-01-26,22:00,SO2,0.00347,0.00192,0.003,0.00768,0.00737,0.01132,0.00493,0.00462,0.00452,0.00198
2015-01-26,23:00,O3,0.00115,0.00063,0.00115,0.00407,0.00188,0.00102,0.00408,0.00168,0.00415,0.00102
2015-01-26,23:00,PM10,77.33,44.28,94.93,281.14,63.07,108.91,81.46,209.0,128.5,35.47
2015-01-26,23:00,CO,1.791,1.015,5.725,3.896,4.05,4.05,5.034,3.407,3.837,1.727
2015-01-26,23:00,NO2,0.02523,0.03003,0.02897,0.03935,0.03572,0.0337,0.03323,0.02922,0.02888,0.03833
2015-01-26,23:00,SO2,0.00293,0.00173,0.00397,0.00718,0.00875,0.01332,0.00623,0.00437,0.0052,0.00217
2015-01-27,00:00,O3,0.00192,0.00048,0.00263,0.00423,0.0017,0.00132,0.00397,0.00185,0.00412,0.00085
2015-01-27,00:00,PM10,58.95,70.82,93.32,270.75,63.08,150.65,102.99,220.6,131.78,31.18
2015-01-27,00:00,CO,2.017,0.948,4.928,3.956,2.458,2.458,0.768,2.762,4.372,2.136
2015-01-27,00:00,NO2,0.02168,0.02812,0.02798,0.03468,0.03272,0.03738,0.0309,0.02542,0.02773,0.0369
2015-01-27,00:00,SO2,0.00385,0.00128,0.00455,0.0071,0.00278,0.00792,0.00463,0.00338,0.00573,0.00282
2015-01-27,01:00,O3,0.00143,0.00475,0.0021,0.00375,0.0013,0.00095,0.004,0.00373,0.00398,0.00078
2015-01-27,01:00,PM10,52.51,155.52,96.5,248.04,43.65,195.6,68.39,170.43,133.19,38.76
2015-01-27,01:00,CO,1.407,0.469,5.158,3.804,2.333,2.333,0.03,2.162,4.128,1.517
2015-01-27,01:00,NO2,0.01953,0.02287,0.02473,0.03227,0.03223,0.03103,0.026,0.02507,0.03148,0.03445
2015-01-27,01:00,SO2,0.00355,0.0004,0.005,0.007,0.0,0.00548,0.00248,0.00233,0.00635,0.00268
2015-01-27,02:00,O3,0.00147,0.00628,0.00223,0.00385,0.00177,0.00103,0.00435,0.00213,0.00412,0.00122
2015-01-27,02:00,PM10,50.17,,93.61,272.81,46.58,92.29,43.56,137.02,151.19,28.13
2015-01-27,02:00,CO,1.274,0.354,4.653,3.753,1.759,1.759,0.03,1.84,3.782,0.923
2015-01-27,02:00,NO2,0.0172,0.01743,0.02415,0.03562,0.03245,0.0299,0.0245,0.02283,0.03133,0.03263
2015-01-27,02:00,SO2,0.00335,0.0014,0.00495,0.00748,0.00037,0.00472,0.00232,0.00245,0.00653,0.00192
2015-01-27,03:00,O3,0.00178,0.00292,0.00172,0.00478,0.00267,0.00097,0.00415,0.00177,0.004,0.0019
2015-01-27,03:00,PM10,43.53,28.44,81.65,239.48,65.05,77.81,44.09,144.82,132.36,22.32
2015-01-27,03:00,CO,1.105,0.357,3.975,3.755,1.388,1.388,0.031,1.216,3.683,0.678
2015-01-27,03:00,NO2,0.01698,0.01945,0.02242,0.02868,0.0303,0.03067,0.02645,0.0222,0.02495,0.02903
2015-01-27,03:00,SO2,0.00288,0.00136,0.00408,0.00692,0.00117,0.00343,0.00278,0.001,0.00633,0.00135
2015-01-27,04:00,O3,0.00173,0.00457,0.00113,0.0043,0.00767,0.0009,0.004,0.002,0.00397,0.00577
2015-01-27,04:00,PM10,36.38,19.64,65.7,249.17,43.73,73.29,46.47,107.25,116.69,18.52
2015-01-27,04:00,CO,1.004,0.265,2.671,3.876,1.415,1.415,0.03,1.314,3.063,0.568
2015-01-27,04:00,NO2,0.01698,0.0175,0.02135,0.026,0.02233,0.02865,0.0227,0.02035,0.02127,0.02237
2015-01-27,04:00,SO2,0.00295,0.00023,0.00398,0.00712,0.0,0.00328,0.00278,0.001,0.005,0.00107
2015-01-27,05:00,O3,0.00143,0.00081,0.00085,0.00428,0.0024,0.0008,0.00422,0.00208,0.004,0.0078
2015-01-27,05:00,PM10,33.56,18.95,52.28,194.86,29.06,60.04,37.9,107.97,104.38,20.06
2015-01-27,05:00,CO,1.306,0.512,1.44,3.534,1.848,1.848,0.031,1.857,2.96,0.572
2015-01-27,05:00,NO2,0.01667,0.02133,0.02257,0.02535,0.03067,0.02828,0.0227,0.01877,0.02162,0.0201
2015-01-27,05:00,SO2,0.00288,0.00037,0.00305,0.0069,3e-05,0.00453,0.0027,0.00198,0.00448,0.00122
2015-01-27,06:00,O3,0.00187,0.00037,0.00085,0.00505,0.00253,0.001,0.00412,0.00222,0.00393,0.0024
2015-01-27,06:00,PM10,46.56,35.54,41.85,185.08,24.28,83.83,44.78,137.51,95.43,23.97
2015-01-27,06:00,CO,1.6,1.006,1.08,4.304,3.25,3.25,0.032,2.784,2.497,1.037
2015-01-27,06:00,NO2,0.0156,0.02335,0.02405,0.02255,0.03117,0.02958,0.02288,0.01685,0.02313,0.02915
2015-01-27,06:00,SO2,0.00348,0.0012,0.00283,0.007,0.0,0.00793,0.00295,0.00318,0.00382,0.00202
2015-01-27,07:00,O3,0.00182,0.00057,0.00095,0.00417,0.00187,0.0011,0.00412,0.00503,0.004,0.00098
2015-01-27,07:00,PM10,44.27,52.33,62.27,182.26,33.27,145.49,69.53,171.16,184.98,45.35
2015-01-27,07:00,CO,3.354,2.157,4.201,4.15,5.744,5.744,0.732,5.788,4.609,2.166
2015-01-27,07:00,NO2,0.02017,0.0248,0.02367,0.025,0.03418,0.03077,0.02907,0.01493,0.02585,0.03495
2015-01-27,07:00,SO2,0.00618,0.00242,0.00465,0.00723,0.00063,0.01548,0.00525,0.00603,0.00595,0.00337
2015-01-27,08:00,O3,0.0024,0.0023,0.0018,0.00478,0.00228,0.00152,0.00572,0.00343,0.00413,0.00228
2015-01-27,08:00,PM10,74.76,67.84,85.51,281.29,60.93,234.35,86.68,247.3,230.12,55.6
2015-01-27,08:00,CO,3.522,2.012,2.356,5.903,2.677,2.677,0.738,4.876,3.515,2.405
2015-01-27,08:00,NO2,0.02793,0.02835,0.03047,0.03862,0.03983,0.0402,0.02718,0.02428,0.0348,0.04157
2015-01-27,08:00,SO2,0.00658,0.0031,0.0039,0.00865,0.00137,0.01167,0.00475,0.00568,0.00613,0.00425
2015-01-27,09:00,O3,0.00835,0.00788,0.0082,0.00438,0.00748,0.00658,0.01153,0.00603,0.00983,0.00918
2015-01-27,09:00,PM10,71.73,49.44,61.94,143.22,88.71,197.6,71.61,258.77,154.9,50.18
2015-01-27,09:00,CO,1.997,1.817,0.372,2.384,1.859,1.859,0.031,1.999,1.26,1.885
2015-01-27,09:00,NO2,0.03598,0.04413,0.03128,0.04945,0.03303,0.04712,0.02702,0.04483,0.02488,0.04655
2015-01-27,09:00,SO2,0.00458,0.00462,0.0037,0.00732,0.00055,0.01037,0.00377,0.00325,0.0033,0.00305
2015-01-27,10:00,O3,0.02358,0.01887,0.01805,0.01361,0.01795,0.01858,0.0211,0.01488,0.01748,0.02133
2015-01-27,10:00,PM10,61.27,52.36,48.0,105.96,61.63,126.97,55.17,166.27,110.56,44.3
2015-01-27,10:00,CO,0.625,1.256,0.073,1.317,0.8,0.8,0.031,0.982,1.049,1.085
2015-01-27,10:00,NO2,0.01218,0.04602,0.02663,0.036,0.02155,0.02965,0.01998,0.03072,0.02607,0.0297
2015-01-27,10:00,SO2,0.00307,0.00248,0.00428,0.0061,0.0,0.00385,0.0024,0.00177,0.00297,0.00161
2015-01-27,11:00,O3,0.03473,0.0347,0.03138,,0.03278,0.03548,0.03237,0.02793,0.02925,0.04096
2015-01-27,11:00,PM10,48.9,48.83,44.17,162.53,41.88,85.48,38.67,151.26,95.95,
2015-01-27,11:00,CO,0.514,0.991,0.032,0.64,0.589,0.589,0.03,0.639,0.777,0.758
2015-01-27,11:00,NO2,0.00942,0.04398,0.01406,0.01602,0.01845,0.02492,0.01237,0.01932,0.02087,0.0158
2015-01-27,11:00,SO2,0.00218,0.00183,0.0049,0.005,0.0,0.00315,0.002,0.001,0.00235,0.0008
2015-01-27,12:00,O3,0.04642,0.05302,0.04592,0.04108,0.04578,0.0448,0.04415,0.03842,0.0379,0.0514
2015-01-27,12:00,PM10,37.91,52.01,37.46,116.95,44.0,74.53,51.73,129.5,73.14,32.78
2015-01-27,12:00,CO,0.55,0.775,0.033,0.761,0.559,0.559,0.031,0.588,0.603,0.675
2015-01-27,12:00,NO2,0.00848,0.03542,0.01562,0.01433,0.01772,0.0182,0.01007,0.01662,0.01463,0.01222
2015-01-27,12:00,SO2,0.00248,0.00233,0.00498,0.005,0.0001,0.00147,0.00193,0.001,0.002,0.001
2015-01-27,13:00,O3,0.04875,0.06392,0.04847,0.05188,0.04693,0.05265,0.0497,0.04357,0.04015,0.05632
2015-01-27,13:00,PM10,27.46,45.8,36.4,98.31,40.17,64.76,40.56,115.47,74.47,24.88
2015-01-27,13:00,CO,0.41,0.57,0.032,0.626,0.765,0.765,0.031,0.576,0.553,0.693
2015-01-27,13:00,NO2,0.00668,0.02682,0.01167,0.01098,0.01748,0.0163,0.00848,0.01958,0.01235,0.01207
2015-01-27,13:00,SO2,0.00267,0.00135,0.00492,0.00422,3e-05,0.0,0.002,0.001,0.00273,0.001
2015-01-27,14:00,O3,0.05237,0.0625,0.04983,0.05468,,0.05143,0.05335,0.04415,0.03973,0.05417
2015-01-27,14:00,PM10,47.1,24.69,32.42,86.33,,59.34,27.42,118.52,68.47,22.0
2015-01-27,14:00,CO,0.519,0.382,0.033,0.603,0.651,0.651,0.03,0.485,0.575,0.696
2015-01-27,14:00,NO2,0.00803,0.01378,0.0087,0.01142,0.02149,0.01378,0.01018,0.01555,0.01283,0.00902
2015-01-27,14:00,SO2,0.00288,0.00072,0.00477,0.004,0.00034,0.0,0.00187,0.00058,0.00295,0.00093
2015-01-27,15:00,O3,0.05598,0.06175,0.05318,0.05283,,0.0573,0.05862,0.04548,0.03917,0.05783
2015-01-27,15:00,PM10,32.7,29.07,30.19,67.62,15.76,46.19,28.04,94.85,87.04,19.54
2015-01-27,15:00,CO,0.532,0.385,0.051,0.512,0.665,0.665,0.03,0.388,0.485,0.646
2015-01-27,15:00,NO2,0.00798,0.01573,0.00983,0.0088,0.02042,0.01463,0.00917,0.01313,0.0141,0.00927
2015-01-27,15:00,SO2,0.00235,0.001,0.004,0.004,0.00233,0.0,0.00197,0.00035,0.00307,
2015-01-27,16:00,O3,0.05445,0.07085,0.05085,0.04842,,0.05732,0.05585,0.04742,0.04222,0.0623
2015-01-27,16:00,PM10,30.11,25.29,28.87,63.93,29.94,50.38,33.39,89.68,69.68,30.86
2015-01-27,16:00,CO,0.398,0.3,0.034,0.529,0.633,0.633,0.03,0.28,0.461,0.686
2015-01-27,16:00,NO2,0.00624,0.01255,0.01317,0.00988,0.02363,0.01787,0.01662,0.00948,0.0111,0.01128
2015-01-27,16:00,SO2,0.00208,0.0006,0.004,0.00398,0.0025,0.0,0.0017,0.0,0.00275,
2015-01-27,17:00,O3,0.0507,0.06795,0.0474,0.04902,,0.052,0.05358,0.03913,0.03807,0.06122
2015-01-27,17:00,PM10,18.99,20.25,35.36,99.42,30.29,57.58,31.55,86.02,71.94,34.52
2015-01-27,17:00,CO,0.608,0.326,0.034,0.83,0.68,0.68,0.03,0.745,0.432,0.698
2015-01-27,17:00,NO2,0.01155,0.01227,0.0157,0.01538,0.01902,0.01705,0.0122,0.02832,0.012,0.01148
2015-01-27,17:00,SO2,0.00205,0.00062,0.004,0.004,0.00245,0.0,0.0018,0.00073,0.00257,
2015-01-27,18:00,O3,0.02815,0.04782,0.02473,0.03647,,0.041,0.03718,0.0208,0.02523,0.04065
2015-01-27,18:00,PM10,38.56,42.47,33.28,168.84,65.39,50.53,41.14,108.72,88.74,31.88
2015-01-27,18:00,CO,1.593,0.626,0.15,1.111,1.072,1.072,0.031,1.478,1.143,0.946
2015-01-27,18:00,NO2,0.03428,0.02557,0.04058,0.03693,0.06785,0.03622,0.02333,0.05425,0.05002,0.02672
2015-01-27,18:00,SO2,0.00322,0.00092,0.004,0.00422,0.0039,0.0,0.00238,0.0011,0.00372,
2015-01-27,19:00,O3,0.00235,0.00512,0.00113,0.01032,,0.01615,0.01002,0.00717,0.00522,0.00767
2015-01-27,19:00,PM10,82.78,56.87,65.51,286.2,141.92,97.68,51.58,142.52,162.02,48.99
2015-01-27,19:00,CO,3.68,1.224,2.567,2.265,1.821,1.821,0.101,2.811,2.33,1.703
2015-01-27,19:00,NO2,0.05393,0.0541,0.07767,0.05987,0.06328,0.06627,0.06248,0.05662,0.07962,0.05873
2015-01-27,19:00,SO2,0.0059,0.00108,0.00477,0.00543,0.00493,0.0,0.00395,0.00273,0.00565,
2015-01-27,20:00,O3,0.00208,0.00652,0.001,0.00375,,0.00202,0.0044,0.00212,0.00467,0.00577
2015-01-27,20:00,PM10,106.18,54.73,141.31,228.08,100.09,179.18,116.32,249.86,267.29,58.04
2015-01-27,20:00,CO,2.998,1.124,3.058,1.893,2.478,2.478,0.917,4.133,2.354,1.289
2015-01-27,20:00,NO2,0.05032,0.04413,0.0816,0.05467,0.07098,0.065,0.0763,0.05758,0.05972,0.04695
2015-01-27,20:00,SO2,0.00542,0.00115,0.0055,0.00677,0.00448,0.0,0.00658,0.00566,0.00955,
2015-01-27,21:00,O3,0.00213,0.00355,0.001,0.0034,,0.00145,0.00477,0.00238,0.00427,0.00257
2015-01-27,21:00,PM10,93.99,52.88,205.82,246.92,96.67,317.91,136.54,383.14,306.22,50.96
2015-01-27,21:00,CO,3.254,1.39,4.672,2.357,2.724,2.724,1.168,4.277,3.616,1.319
2015-01-27,21:00,NO2,0.04345,0.04368,0.07573,0.05288,0.077,0.05958,0.07142,0.05398,0.0606,0.04648
2015-01-27,21:00,SO2,0.00575,0.00238,0.00697,0.00832,0.009,0.0,0.00847,0.00635,0.00743,
2015-01-27,22:00,O3,0.0021,0.00097,0.00098,0.00362,,0.0014,0.0048,0.0018,0.00433,0.00438
2015-01-27,22:00,PM10,85.66,88.27,259.67,491.51,91.68,194.34,141.48,393.31,343.01,39.01
2015-01-27,22:00,CO,3.997,1.41,5.749,4.697,2.604,2.604,2.532,5.395,3.939,1.509
2015-01-27,22:00,NO2,0.03923,0.0415,0.06592,0.05718,0.07362,0.04912,0.06577,0.04562,0.05712,0.03933
2015-01-27,22:00,SO2,0.00672,0.00225,0.00845,0.01197,0.008,0.0,0.01007,0.00762,0.00738,
2015-01-27,23:00,O3,0.00175,0.00085,0.001,0.00378,,0.00135,0.00433,0.00188,0.00415,0.00197
2015-01-27,23:00,PM10,104.81,162.19,255.39,503.59,102.77,181.37,131.05,471.35,290.73,35.74
2015-01-27,23:00,CO,2.374,0.968,5.769,4.78,2.444,2.444,2.868,3.699,4.604,1.163
2015-01-27,23:00,NO2,0.03457,0.03512,0.06167,0.04805,0.06833,0.04638,0.0625,0.04352,0.05085,0.03642
2015-01-27,23:00,SO2,0.00518,0.00177,0.00813,0.0091,0.00825,0.00068,0.00992,0.00448,0.0086,
2015-01-28,00:00,O3,0.00193,0.00313,0.00087,0.00293,,0.00187,0.00448,0.00207,0.0039,0.00495
2015-01-28,00:00,PM10,78.27,80.45,226.43,342.56,96.55,201.33,149.79,286.88,261.86,36.99
